,FLT3,FANCL,SYK,CEP76,ELF3,JAK2,CCNE1,TPX2,GSK3B
TCGA-AR-A251-01,8.9401,467.0272,589.2994,370.2678,1508.45,643.126,519.8276,3179.3112,2925.8231
TCGA-AR-A24N-01,233.5382,244.6444,213.9303,158.0334,2209.2479,307.8724,39.5083,1608.4284,1792.2154
TCGA-B6-A0RS-01,9.154,207.036,601.9571,109.2172,11735.4798,1021.7803,134.7854,1770.5177,1383.8384
TCGA-AR-A1AJ-01,70.0045,396.8985,1686.6834,231.2856,5921.3764,1206.7077,1591.1524,3449.9463,1841.0027
TCGA-B6-A1KF-01,0.9471,379.9597,648.751,250.0296,6504.5578,150.1125,229.1938,5316.4437,2421.2146
TCGA-GM-A2DN-01,53.6059,579.356,769.7648,127.6514,2338.9896,541.8434,121.0953,959.892,1416.1203
TCGA-A2-A0EM-01,1431.4631,207.983,287.642,300.4261,1376.4205,767.7557,34.8011,507.1023,1725.8523
TCGA-A2-A04W-01,2.1613,109.1179,471.7007,91.3143,5265.9733,309.0639,453.8701,1231.3927,1818.1818
TCGA-AO-A12A-01,1097.9188,296.2197,874.1044,228.5909,3417.6049,720.5732,32.4121,890.4811,1562.6066
TCGA-E2-A1LI-01,9.9159,633.5667,804.387,239.4832,9993.0889,344.0505,476.5625,5352.1635,2286.0577
TCGA-B6-A0RP-01,164.1188,291.8835,361.4076,102.9709,2154.3121,308.6242,12.9795,369.7721,2118.2579
TCGA-AR-A24U-01,39.3917,78.5121,1600.4965,190.0072,7383.4695,574.656,284.0178,1509.1342,2871.9561
TCGA-B6-A40B-01,5.4392,218.2488,246.3629,97.5853,14815.3718,244.1233,49.5925,949.9371,1002.4092
TCGA-AR-A1AK-01,135.6267,245.0573,1372.0838,147.0937,4854.0925,557.5326,22.934,842.6255,1261.3681
TCGA-AR-A24Q-01,22.7074,381.4643,913.5371,328.3843,2389.8108,331.5866,82.6783,3554.0029,1977.2926
TCGA-AR-A24T-01,199.694,257.4507,979.4669,145.9055,3279.4911,539.818,26.0891,315.6454,2179.8857
TCGA-AR-A24V-01,45.3784,182.8689,612.7608,119.9939,2594.4876,371.2502,27.7143,1012.0298,1569.9711
TCGA-A2-A25E-01,131.1321,444.2767,676.4151,223.5849,3144.0252,260.0629,75.1572,2446.8553,2563.522
TCGA-GM-A2DM-01,187.7473,402.5572,599.6299,207.4898,2777.8853,173.8114,16.2585,267.1044,743.634
TCGA-Z7-A8R6-01,86.2984,485.3936,625.3154,165.9852,5427.0552,317.7033,51.5007,4016.007,1178.2514
TCGA-AR-A0TZ-01,380.9524,273.7856,1667.1453,264.6566,9556.1139,439.3396,178.033,2317.0615,1359.8947
TCGA-A2-A25A-01,71.558,339.6558,491.1685,169.3841,4974.6377,816.8025,35.3261,833.1069,1541.2138
TCGA-A2-A0CR-01,88.2845,367.9634,990.3021,59.7481,5219.9309,304.091,46.8175,491.8069,617.0995
TCGA-A2-A0CW-01,23.854,267.708,346.8889,336.2552,9446.1848,247.4493,691.4787,2788.0443,2727.6908
TCGA-Z7-A8R5-01,62.1211,426.1745,743.0636,102.1414,9047.5764,276.5583,44.7989,159.4839,654.6606
TCGA-AR-A1AI-01,36.079,676.9027,1460.5174,163.0361,5761.7427,421.3751,1008.1688,5914.5677,2091.8993
TCGA-AO-A126-01,7.8942,473.2504,1002.1709,65.522,2739.2935,266.8246,72.2321,1050.7203,1111.5058
TCGA-AR-A0TT-01,69.3312,334.1109,2261.8271,142.3328,4408.646,799.7553,87.6835,1295.677,1679.4454
TCGA-GM-A3NW-01,42.8677,208.9505,333.7029,117.1471,5497.4132,343.3112,45.085,546.1936,1049.5196
TCGA-A8-A08T-01,4.6589,281.8602,988.02,242.5957,5449.9168,458.9018,26.2895,632.2795,1925.4576
TCGA-B6-A0IH-01,103.3412,219.2076,1174.5125,124.705,8077.0091,617.563,31.3005,260.3403,1974.9099
TCGA-AR-A24R-01,88.8464,392.0476,476.7633,161.5637,5979.7704,288.6823,44.0131,1280.2078,2454.62
TCGA-AO-A125-01,615.3503,1006.9492,79.4733,126.0219,7723.6676,656.9791,20.0575,522.253,1181.8812
TCGA-B6-A0WY-01,137.0038,221.9942,772.4072,130.9219,2801.8566,421.5749,40.3329,764.0845,1343.1498
TCGA-BH-A1ES-06,10.0792,188.4269,168.4665,42.8366,16188.9849,528.7977,6.8395,765.2988,907.4874
TCGA-A2-A0CO-01,55.9791,192.2131,712.6893,83.1332,9860.6789,449.5039,22.141,149.9739,1044.3864
TCGA-GM-A2DL-01,8.0106,210.5524,994.2606,50.8911,2922.4665,668.652,34.8698,1931.9756,2067.6851
TCGA-A2-A0EP-01,212.2925,232.8939,2174.0882,85.0499,3105.9826,717.6086,80.731,603.9872,961.1304
TCGA-AR-A24O-01,57.3659,247.3252,761.3714,163.6117,4951.799,680.5838,54.9898,1014.2566,1966.7346
TCGA-AR-A24M-01,646.1331,319.5327,483.0143,183.4135,4293.0938,543.3911,19.7873,606.3047,2584.2786
TCGA-BH-A1FB-01,184.0329,223.1641,980.6281,179.9237,3132.081,943.9389,28.4708,368.6528,1889.052
TCGA-A2-A04R-01,1247.4871,382.838,60.853,255.7276,5100.4256,301.3674,49.262,2164.6292,2426.1523
TCGA-BH-A1FG-01,26.5841,352.9461,427.531,175.1639,2188.638,271.3037,19.665,565.1857,1596.1398
TCGA-AR-A1AH-01,1.3415,745.0197,627.1548,334.7061,4216.3583,164.6701,692.2179,3760.9165,1350.8981
TCGA-B6-A0IM-01,395.3571,301.6739,1234.2271,357.8434,5126.0733,242.9078,74.4953,1053.044,2243.6381
TCGA-B6-A0IP-01,584.5828,394.8805,413.4376,149.577,4794.027,306.997,38.3746,902.2238,1771.3951
TCGA-B6-A0IB-01,21.6548,236.1668,50.097,126.3736,2999.6768,163.5423,81.1248,2536.8455,1701.3575
TCGA-B6-A0X0-01,9.058,269.0942,751.8116,171.4976,2652.7778,225.2415,39.8551,686.5942,1437.1981
TCGA-AQ-A04L-01,345.6331,217.3767,312.5581,115.3488,5486.7183,171.1628,51.2661,1073.2817,1651.6796
TCGA-BH-A209-01,118.6742,440.7014,1723.2909,180.8227,3121.9296,799.3489,133.7674,3171.6484,1899.3785
TCGA-3C-AALI-01,23.926,463.453,809.6792,114.1925,12351.2779,239.2605,227.8412,3230.0163,2271.3431
TCGA-3C-AAAU-01,98.9171,299.1466,803.0551,155.0965,1863.5703,387.0519,163.3683,1849.0946,2002.8124
TCGA-AR-A0U3-01,93.5539,378.1574,290.3594,262.4073,7114.6606,333.1432,44.4952,2231.0325,2660.0114
TCGA-A2-A0EN-01,84.8724,230.3972,1003.6079,97.0914,2199.7474,530.37,27.4102,398.2728,1378.7637
TCGA-A2-A0CK-01,340.202,420.198,672.3232,140.6061,6008.0808,257.7778,35.1515,796.3636,1033.1313
TCGA-B6-A1KN-01,9.6182,436.2781,1287.3798,200.8161,9250.0729,440.1049,110.7549,2378.0239,1746.7211
TCGA-B6-A0RQ-01,98.758,407.7158,538.9897,92.8759,5154.6112,412.0593,12.0739,106.8073,1354.1303
TCGA-AR-A0TP-01,0.3621,591.803,1989.5004,141.5641,5054.3085,292.9037,196.5967,3076.3939,2286.0246
TCGA-B6-A0IQ-01,5.6989,859.5906,605.8884,290.0466,5722.9455,417.823,571.3947,4676.7383,1826.3635
TCGA-A2-A04N-01,5.5468,354.5365,734.9445,146.5927,3111.3312,536.4501,25.3566,526.5452,1622.4247
TCGA-B6-A0I2-01,14.8816,848.5908,356.708,131.6798,5039.0079,710.2593,310.7103,4425.2537,1350.1691
TCGA-B6-A0IG-01,17.5169,402.6245,748.0025,166.2569,6271.6656,232.6368,120.4671,1660.1106,855.8697
TCGA-AR-A24H-01,24.965,1041.3229,1030.098,262.2492,4644.4237,467.8021,214.419,3672.1885,1298.1801
TCGA-B6-A0RO-01,47.8505,286.1607,152.2243,235.6636,8512.5981,212.0374,34.0935,463.5514,1589.8318
TCGA-B6-A0IO-01,119.7467,535.192,711.2427,195.4108,5971.8727,240.8093,102.64,1438.6051,1699.8108
TCGA-AR-A2LE-01,35.9281,198.5828,1315.8683,205.0898,9195.1098,650.6986,29.9401,450.5988,1868.7625
TCGA-B6-A0RV-01,39.1129,315.5282,957.2581,137.0968,5375.4032,657.6613,53.2258,933.871,1427.0161
TCGA-B6-A2IU-01,372.394,398.2387,728.2531,184.0403,15073.3285,656.3623,15.816,1378.8641,1346.5133
TCGA-B6-A0WT-01,1222.4984,497.0727,273.4618,221.2554,904.9099,472.9646,54.0709,1069.6085,2458.67
TCGA-B6-A0WZ-01,131.0289,366.8519,71.3058,95.557,3575.423,915.7542,48.5024,1155.3706,1492.7156
TCGA-B6-A0RH-01,5.8459,330.8459,533.0124,77.7166,1710.7978,258.2531,71.8707,1593.5351,1385.1444
TCGA-GM-A2DA-01,175.8958,476.9707,259.5005,135.722,7470.1412,608.0347,55.3746,760.0434,1190.0109
TCGA-B6-A0IJ-01,17.3779,511.9865,954.383,171.2564,11014.5049,860.4863,751.1737,8001.6817,1606.8951
TCGA-B6-A0RI-01,231.8607,228.2103,550.4676,168.9777,1465.3338,548.5327,40.9545,2045.7917,2168.0103
TCGA-B6-A0X1-01,17.3937,417.747,2061.6932,177.198,633.7818,949.5855,870.7705,3596.6843,2054.0834
TCGA-B6-A0RE-01,59.4193,479.2746,220.7003,210.2826,7971.062,280.1196,447.574,3263.8179,1289.4762
TCGA-B6-A0RN-01,204.3846,300.4742,306.7825,183.8228,2556.2469,247.9757,17.6832,272.2386,1589.8408
TCGA-B6-A0IA-01,62.069,262.2337,81.9923,100.3831,6831.0345,878.9272,44.8276,1316.092,1322.6054
TCGA-B6-A0I5-01,17.9182,377.6258,567.2226,91.2708,9461.3625,356.6839,40.3159,922.7866,1054.3733
TCGA-B6-A0RU-01,9.9351,574.7964,551.0409,336.0179,3610.6841,305.503,372.2099,4776.989,1882.3387
