"","GeneID","Gene_Expression","TCGA"
"382","FLT3",5.10317028955695,"Non_TNBC"
"383","FLT3",5.17437046256727,"Non_TNBC"
"384","FLT3",5.25724450900654,"Non_TNBC"
"385","FLT3",7.32797921456462,"Non_TNBC"
"386","FLT3",8.75526916473782,"Non_TNBC"
"387","FLT3",5.02305126661161,"Non_TNBC"
"388","FLT3",7.93778457298873,"Non_TNBC"
"389","FLT3",4.86732816738682,"Non_TNBC"
"390","FLT3",6.63553965399196,"Non_TNBC"
"391","FLT3",6.88902080402826,"Non_TNBC"
"392","FLT3",8.03555353264634,"Non_TNBC"
"393","FLT3",3.39673491753557,"Non_TNBC"
"394","FLT3",9.07039147475742,"Non_TNBC"
"395","FLT3",4.33323765986569,"Non_TNBC"
"396","FLT3",5.32224184693946,"Non_TNBC"
"397","FLT3",7.66730601774471,"Non_TNBC"
"398","FLT3",1.91314792063042,"Non_TNBC"
"399","FLT3",9.24852131650178,"Non_TNBC"
"400","FLT3",2.11153216121894,"Non_TNBC"
"401","FLT3",4.78550870356043,"Non_TNBC"
"402","FLT3",3.41719091706237,"Non_TNBC"
"403","FLT3",7.9806063068272,"Non_TNBC"
"404","FLT3",4.79432228309607,"Non_TNBC"
"405","FLT3",7.978574333192,"Non_TNBC"
"406","FLT3",5.77256927083679,"Non_TNBC"
"407","FLT3",0.741574847418796,"Non_TNBC"
"408","FLT3",7.83938332630786,"Non_TNBC"
"409","FLT3",4.11109810227977,"Non_TNBC"
"410","FLT3",2.61237609128324,"Non_TNBC"
"411","FLT3",5.51861381784899,"Non_TNBC"
"412","FLT3",8.16684095236899,"Non_TNBC"
"413","FLT3",10.0607299724049,"Non_TNBC"
"414","FLT3",3.65535182861255,"Non_TNBC"
"415","FLT3",7.1737390896693,"Non_TNBC"
"416","FLT3",6.23257825990137,"Non_TNBC"
"417","FLT3",6.7647084077237,"Non_TNBC"
"418","FLT3",10.1665370801641,"Non_TNBC"
"419","FLT3",8.17541431892663,"Non_TNBC"
"420","FLT3",3.45235821652824,"Non_TNBC"
"421","FLT3",6.10534703123715,"Non_TNBC"
"422","FLT3",1.78022609688661,"Non_TNBC"
"423","FLT3",7.67112987099059,"Non_TNBC"
"424","FLT3",4.32186317214975,"Non_TNBC"
"425","FLT3",4.37722094378886,"Non_TNBC"
"426","FLT3",8.06264900158753,"Non_TNBC"
"427","FLT3",4.3518261773166,"Non_TNBC"
"428","FLT3",5.41871281326785,"Non_TNBC"
"429","FLT3",2.66261568637132,"Non_TNBC"
"430","FLT3",7.41900283747071,"Non_TNBC"
"431","FLT3",8.77755089353582,"Non_TNBC"
"432","FLT3",6.44126268944623,"Non_TNBC"
"433","FLT3",5.87520503254633,"Non_TNBC"
"434","FLT3",4.3135723806116,"Non_TNBC"
"435","FLT3",8.66529149855062,"Non_TNBC"
"436","FLT3",4.60733623248636,"Non_TNBC"
"437","FLT3",4.40352678419906,"Non_TNBC"
"438","FLT3",3.79093881377582,"Non_TNBC"
"439","FLT3",2.44908590019235,"Non_TNBC"
"440","FLT3",3.38081255066312,"Non_TNBC"
"441","FLT3",5.46569373182214,"Non_TNBC"
"442","FLT3",8.21839467984831,"Non_TNBC"
"443","FLT3",3.85290772837637,"Non_TNBC"
"444","FLT3",6.74165978229484,"Non_TNBC"
"445","FLT3",5.15333516783189,"Non_TNBC"
"446","FLT3",6.1122643396768,"Non_TNBC"
"447","FLT3",8.17776285357322,"Non_TNBC"
"448","FLT3",8.3823088686531,"Non_TNBC"
"449","FLT3",8.9830269330675,"Non_TNBC"
"450","FLT3",5.73708370998738,"Non_TNBC"
"451","FLT3",6.0309539916356,"Non_TNBC"
"452","FLT3",5.47595062937488,"Non_TNBC"
"453","FLT3",7.01152918325442,"Non_TNBC"
"454","FLT3",3.82574493027468,"Non_TNBC"
"455","FLT3",5.95598460881873,"Non_TNBC"
"456","FLT3",2.56535345678263,"Non_TNBC"
"457","FLT3",1.76960249823325,"Non_TNBC"
"458","FLT3",2.0686708106651,"Non_TNBC"
"459","FLT3",5.72998774295772,"Non_TNBC"
"460","FLT3",8.43980470957907,"Non_TNBC"
"461","FLT3",2.16243564122248,"Non_TNBC"
"462","FLT3",9.13318229384317,"Non_TNBC"
"463","FLT3",8.538043393941,"Non_TNBC"
"464","FLT3",6.70966422109936,"Non_TNBC"
"465","FLT3",1.14925936549962,"Non_TNBC"
"466","FLT3",4.76502016409206,"Non_TNBC"
"467","FLT3",2.10869171607241,"Non_TNBC"
"468","FLT3",2.7839385199346,"Non_TNBC"
"469","FLT3",8.49521386425667,"Non_TNBC"
"470","FLT3",5.82730332137736,"Non_TNBC"
"471","FLT3",3.26411602155925,"Non_TNBC"
"472","FLT3",8.71183454701254,"Non_TNBC"
"473","FLT3",1.76392142076141,"Non_TNBC"
"474","FLT3",8.76567397032452,"Non_TNBC"
"475","FLT3",4.00260351732322,"Non_TNBC"
"476","FLT3",6.33760227942265,"Non_TNBC"
"477","FLT3",1.43386748497405,"Non_TNBC"
"478","FLT3",8.44783166261896,"Non_TNBC"
"479","FLT3",8.59093467695179,"Non_TNBC"
"480","FLT3",1.57007427395449,"Non_TNBC"
"481","FLT3",5.92744139273013,"Non_TNBC"
"482","FLT3",5.60224900803609,"Non_TNBC"
"483","FLT3",8.94451763911417,"Non_TNBC"
"484","FLT3",6.85836276131639,"Non_TNBC"
"485","FLT3",1.31973353013315,"Non_TNBC"
"486","FLT3",7.17819673940586,"Non_TNBC"
"487","FLT3",6.47687740729066,"Non_TNBC"
"488","FLT3",5.40334612754792,"Non_TNBC"
"489","FLT3",5.01713800887206,"Non_TNBC"
"490","FLT3",3.24123003551545,"Non_TNBC"
"491","FLT3",7.51380495864643,"Non_TNBC"
"492","FLT3",7.04160658949417,"Non_TNBC"
"493","FLT3",7.73266876200773,"Non_TNBC"
"494","FLT3",7.72929444346607,"Non_TNBC"
"495","FLT3",7.71093589169401,"Non_TNBC"
"496","FLT3",4.8340032438822,"Non_TNBC"
"497","FLT3",6.12399099800478,"Non_TNBC"
"498","FLT3",5.79320661520744,"Non_TNBC"
"499","FLT3",2.90996506675797,"Non_TNBC"
"500","FLT3",1.73885428784533,"Non_TNBC"
"501","FLT3",2.00952633339464,"Non_TNBC"
"502","FLT3",6.00358649646764,"Non_TNBC"
"503","FLT3",5.45100994489924,"Non_TNBC"
"504","FLT3",3.04178616891072,"Non_TNBC"
"505","FLT3",1.64551721789322,"Non_TNBC"
"506","FLT3",5.47802695096189,"Non_TNBC"
"507","FLT3",8.30611638772946,"Non_TNBC"
"508","FLT3",0,"Non_TNBC"
"509","FLT3",7.05567722433321,"Non_TNBC"
"510","FLT3",6.4227039529705,"Non_TNBC"
"511","FLT3",5.89704676223591,"Non_TNBC"
"512","FLT3",3.2579610350756,"Non_TNBC"
"513","FLT3",6.196479181784,"Non_TNBC"
"514","FLT3",8.86900677594089,"Non_TNBC"
"515","FLT3",2.36493656178691,"Non_TNBC"
"516","FLT3",5.04761254570992,"Non_TNBC"
"517","FLT3",10.4705472362561,"Non_TNBC"
"518","FLT3",3.23938276517224,"Non_TNBC"
"519","FLT3",5.38319277937164,"Non_TNBC"
"520","FLT3",3.9442306432059,"Non_TNBC"
"521","FLT3",8.50501993817692,"Non_TNBC"
"522","FLT3",8.36243745054128,"Non_TNBC"
"523","FLT3",5.43259868842415,"Non_TNBC"
"524","FLT3",4.02802980876237,"Non_TNBC"
"525","FLT3",0,"Non_TNBC"
"526","FLT3",6.82375827523949,"Non_TNBC"
"527","FLT3",5.07346037136096,"Non_TNBC"
"528","FLT3",6.19302458080101,"Non_TNBC"
"529","FLT3",2.64862650046903,"Non_TNBC"
"530","FLT3",6.70255781448036,"Non_TNBC"
"531","FLT3",5.86019557260959,"Non_TNBC"
"532","FLT3",5.61078272893204,"Non_TNBC"
"533","FLT3",7.83596259107105,"Non_TNBC"
"534","FLT3",8.02326699762379,"Non_TNBC"
"535","FLT3",6.96202954994195,"Non_TNBC"
"536","FLT3",7.9283513712355,"Non_TNBC"
